time,lat,lon,alt,vn,ve,vd,GPS_TOW,theta,p_bias,q_bias,r_bias,ax_bias,ay_bias,az_bias,navvd
157.84,44.72591939447503,-93.07705738140945,300.1019287109375,-12.200725,-9.683736,-2.658893,223141.0,0.14443539,0.021721173,0.022720331,0.008084576,-0.27926385,-0.2592792,-0.22756651,-2.5081239
157.86,44.72591939447503,-93.07705738140945,300.1019287109375,-12.200725,-9.683736,-2.658893,223141.0,0.14743662,0.021721173,0.022720331,0.008084576,-0.27926385,-0.2592792,-0.22756651,-2.5198157
157.88,44.72591939447503,-93.07705738140945,300.1019287109375,-12.200725,-9.683736,-2.658893,223141.0,0.15054016,0.021721173,0.022720331,0.008084576,-0.27926385,-0.2592792,-0.22756651,-2.5348234
157.9,44.72591939447503,-93.07705738140945,300.1019287109375,-12.200725,-9.683736,-2.658893,223141.0,0.15369585,0.021721173,0.022720331,0.008084576,-0.27926385,-0.2592792,-0.22756651,-2.5662956
157.92,44.72591939447503,-93.07705738140945,300.1019287109375,-12.200725,-9.683736,-2.658893,223141.0,0.15683804,0.021721173,0.022720331,0.008084576,-0.27926385,-0.2592792,-0.22756651,-2.597943
157.94,44.72591939447503,-93.07705738140945,300.1019287109375,-12.200725,-9.683736,-2.658893,223141.0,0.15933003,0.021721173,0.022720331,0.008084576,-0.27926385,-0.2592792,-0.22756651,-2.634388
157.96,44.72591939447503,-93.07705738140945,300.1019287109375,-12.200725,-9.683736,-2.658893,223141.0,0.16159326,0.021721173,0.022720331,0.008084576,-0.27926385,-0.2592792,-0.22756651,-2.6680622
157.98,44.72591939447503,-93.07705738140945,300.1019287109375,-12.200725,-9.683736,-2.658893,223141.0,0.16350071,0.021721173,0.022720331,0.008084576,-0.27926385,-0.2592792,-0.22756651,-2.7016432
158.0,44.72591939447503,-93.07705738140945,300.1019287109375,-12.200725,-9.683736,-2.658893,223141.0,0.16573443,0.021721173,0.022720331,0.008084576,-0.27926385,-0.2592792,-0.22756651,-2.7328582
158.02,44.72591939447503,-93.07705738140945,300.1019287109375,-12.200725,-9.683736,-2.658893,223141.0,0.16760583,0.021721173,0.022720331,0.008084576,-0.27926385,-0.2592792,-0.22756651,-2.7629406
158.04,44.72591939447503,-93.07705738140945,300.1019287109375,-12.200725,-9.683736,-2.658893,223141.0,0.16971107,0.021721173,0.022720331,0.008084576,-0.27926385,-0.2592792,-0.22756651,-2.7926006
158.06,44.72591939447503,-93.07705738140945,300.1019287109375,-12.200725,-9.683736,-2.658893,223141.0,0.17158923,0.021721173,0.022720331,0.008084576,-0.27926385,-0.2592792,-0.22756651,-2.822654
158.08,44.72591939447503,-93.07705738140945,300.1019287109375,-12.200725,-9.683736,-2.658893,223141.0,0.17356874,0.021721173,0.022720331,0.008084576,-0.27926385,-0.2592792,-0.22756651,-2.855897
158.1,44.72591939447503,-93.07705738140945,300.1019287109375,-12.200725,-9.683736,-2.658893,223141.0,0.17560102,0.021721173,0.022720331,0.008084576,-0.27926385,-0.2592792,-0.22756651,-2.89041
158.12,44.72591939447503,-93.07705738140945,300.1019287109375,-12.200725,-9.683736,-2.658893,223141.0,0.17752303,0.021721173,0.022720331,0.008084576,-0.27926385,-0.2592792,-0.22756651,-2.9265883
158.14,44.72591939447503,-93.07705738140945,300.1019287109375,-12.200725,-9.683736,-2.658893,223141.0,0.17930782,0.021721173,0.022720331,0.008084576,-0.27926385,-0.2592792,-0.22756651,-2.9554172
158.16,44.72591939447503,-93.07705738140945,300.1019287109375,-12.200725,-9.683736,-2.658893,223141.0,0.18129393,0.021721173,0.022720331,0.008084576,-0.27926385,-0.2592792,-0.22756651,-2.981329
158.18,44.72591939447503,-93.07705738140945,300.1019287109375,-12.200725,-9.683736,-2.658893,223141.0,0.18316686,0.021721173,0.022720331,0.008084576,-0.27926385,-0.2592792,-0.22756651,-3.006862
158.2,44.72591939447503,-93.07705738140945,300.1019287109375,-12.200725,-9.683736,-2.658893,223141.0,0.18502986,0.021721173,0.022720331,0.008084576,-0.27926385,-0.2592792,-0.22756651,-3.0343783
158.22,44.7257862456466,-93.0771392172926,301.6275329589844,-16.329819,-2.0085516,-1.4922209,223142.0,0.14013329,0.024314385,0.023502804,0.0057106693,-0.29428837,-0.2870851,-0.24427861,-1.8025787
158.24,44.7257862456466,-93.0771392172926,301.6275329589844,-16.329819,-2.0085516,-1.4922209,223142.0,0.14175797,0.024314385,0.023502804,0.0057106693,-0.29428837,-0.2870851,-0.24427861,-1.8304186
158.26,44.7257862456466,-93.0771392172926,301.6275329589844,-16.329819,-2.0085516,-1.4922209,223142.0,0.14318608,0.024314385,0.023502804,0.0057106693,-0.29428837,-0.2870851,-0.24427861,-1.8606912
158.28,44.7257862456466,-93.0771392172926,301.6275329589844,-16.329819,-2.0085516,-1.4922209,223142.0,0.14462878,0.024314385,0.023502804,0.0057106693,-0.29428837,-0.2870851,-0.24427861,-1.8824277
158.3,44.7257862456466,-93.0771392172926,301.6275329589844,-16.329819,-2.0085516,-1.4922209,223142.0,0.14589266,0.024314385,0.023502804,0.0057106693,-0.29428837,-0.2870851,-0.24427861,-1.903429
158.32,44.7257862456466,-93.0771392172926,301.6275329589844,-16.329819,-2.0085516,-1.4922209,223142.0,0.14724416,0.024314385,0.023502804,0.0057106693,-0.29428837,-0.2870851,-0.24427861,-1.9223686
158.34,44.7257862456466,-93.0771392172926,301.6275329589844,-16.329819,-2.0085516,-1.4922209,223142.0,0.14853509,0.024314385,0.023502804,0.0057106693,-0.29428837,-0.2870851,-0.24427861,-1.9388071
158.36,44.7257862456466,-93.0771392172926,301.6275329589844,-16.329819,-2.0085516,-1.4922209,223142.0,0.14998794,0.024314385,0.023502804,0.0057106693,-0.29428837,-0.2870851,-0.24427861,-1.9538327
158.38,44.7257862456466,-93.0771392172926,301.6275329589844,-16.329819,-2.0085516,-1.4922209,223142.0,0.15142603,0.024314385,0.023502804,0.0057106693,-0.29428837,-0.2870851,-0.24427861,-1.9646857
158.4,44.7257862456466,-93.0771392172926,301.6275329589844,-16.329819,-2.0085516,-1.4922209,223142.0,0.15324172,0.024314385,0.023502804,0.0057106693,-0.29428837,-0.2870851,-0.24427861,-1.9806473
158.42,44.7257862456466,-93.0771392172926,301.6275329589844,-16.329819,-2.0085516,-1.4922209,223142.0,0.15505971,0.024314385,0.023502804,0.0057106693,-0.29428837,-0.2870851,-0.24427861,-1.991435
158.44,44.7257862456466,-93.0771392172926,301.6275329589844,-16.329819,-2.0085516,-1.4922209,223142.0,0.1572583,0.024314385,0.023502804,0.0057106693,-0.29428837,-0.2870851,-0.24427861,-2.0006242
158.46,44.7257862456466,-93.0771392172926,301.6275329589844,-16.329819,-2.0085516,-1.4922209,223142.0,0.15947664,0.024314385,0.023502804,0.0057106693,-0.29428837,-0.2870851,-0.24427861,-2.0134087
158.48,44.7257862456466,-93.0771392172926,301.6275329589844,-16.329819,-2.0085516,-1.4922209,223142.0,0.16212524,0.024314385,0.023502804,0.0057106693,-0.29428837,-0.2870851,-0.24427861,-2.0280778
158.5,44.7257862456466,-93.0771392172926,301.6275329589844,-16.329819,-2.0085516,-1.4922209,223142.0,0.16475189,0.024314385,0.023502804,0.0057106693,-0.29428837,-0.2870851,-0.24427861,-2.0449471
158.52,44.7257862456466,-93.0771392172926,301.6275329589844,-16.329819,-2.0085516,-1.4922209,223142.0,0.16737741,0.024314385,0.023502804,0.0057106693,-0.29428837,-0.2870851,-0.24427861,-2.067205
158.54,44.7257862456466,-93.0771392172926,301.6275329589844,-16.329819,-2.0085516,-1.4922209,223142.0,0.16998054,0.024314385,0.023502804,0.0057106693,-0.29428837,-0.2870851,-0.24427861,-2.0828822
158.56,44.7257862456466,-93.0771392172926,301.6275329589844,-16.329819,-2.0085516,-1.4922209,223142.0,0.17240538,0.024314385,0.023502804,0.0057106693,-0.29428837,-0.2870851,-0.24427861,-2.0983586
158.58,44.7257862456466,-93.0771392172926,301.6275329589844,-16.329819,-2.0085516,-1.4922209,223142.0,0.17486122,0.024314385,0.023502804,0.0057106693,-0.29428837,-0.2870851,-0.24427861,-2.116594
158.6,44.7257862456466,-93.0771392172926,301.6275329589844,-16.329819,-2.0085516,-1.4922209,223142.0,0.1773086,0.024314385,0.023502804,0.0057106693,-0.29428837,-0.2870851,-0.24427861,-2.135876
158.62,44.7257862456466,-93.0771392172926,301.6275329589844,-16.329819,-2.0085516,-1.4922209,223142.0,0.17981628,0.024314385,0.023502804,0.0057106693,-0.29428837,-0.2870851,-0.24427861,-2.1520154
158.64,44.7257862456466,-93.0771392172926,301.6275329589844,-16.329819,-2.0085516,-1.4922209,223142.0,0.18251754,0.024314385,0.023502804,0.0057106693,-0.29428837,-0.2870851,-0.24427861,-2.1666372
158.66,44.7257862456466,-93.0771392172926,301.6275329589844,-16.329819,-2.0085516,-1.4922209,223142.0,0.18510413,0.024314385,0.023502804,0.0057106693,-0.29428837,-0.2870851,-0.24427861,-2.1802583
158.68,44.7257862456466,-93.0771392172926,301.6275329589844,-16.329819,-2.0085516,-1.4922209,223142.0,0.18767342,0.024314385,0.023502804,0.0057106693,-0.29428837,-0.2870851,-0.24427861,-2.1948311
158.7,44.7257862456466,-93.0771392172926,301.6275329589844,-16.329819,-2.0085516,-1.4922209,223142.0,0.19045264,0.024314385,0.023502804,0.0057106693,-0.29428837,-0.2870851,-0.24427861,-2.2166526
158.72,44.7257862456466,-93.0771392172926,301.6275329589844,-16.329819,-2.0085516,-1.4922209,223142.0,0.19300343,0.024314385,0.023502804,0.0057106693,-0.29428837,-0.2870851,-0.24427861,-2.2439873
158.74,44.7257862456466,-93.0771392172926,301.6275329589844,-16.329819,-2.0085516,-1.4922209,223142.0,0.19537766,0.024314385,0.023502804,0.0057106693,-0.29428837,-0.2870851,-0.24427861,-2.2623916
158.76,44.7257862456466,-93.0771392172926,301.6275329589844,-16.329819,-2.0085516,-1.4922209,223142.0,0.19760779,0.024314385,0.023502804,0.0057106693,-0.29428837,-0.2870851,-0.24427861,-2.2903595
158.78,44.7257862456466,-93.0771392172926,301.6275329589844,-16.329819,-2.0085516,-1.4922209,223142.0,0.19958399,0.024314385,0.023502804,0.0057106693,-0.29428837,-0.2870851,-0.24427861,-2.3144972
158.8,44.7257862456466,-93.0771392172926,301.6275329589844,-16.329819,-2.0085516,-1.4922209,223142.0,0.2013191,0.024314385,0.023502804,0.0057106693,-0.29428837,-0.2870851,-0.24427861,-2.3383768
158.82,44.7257862456466,-93.0771392172926,301.6275329589844,-16.329819,-2.0085516,-1.4922209,223142.0,0.20303085,0.024314385,0.023502804,0.0057106693,-0.29428837,-0.2870851,-0.24427861,-2.3631809
158.84,44.7257862456466,-93.0771392172926,301.6275329589844,-16.329819,-2.0085516,-1.4922209,223142.0,0.20462355,0.024314385,0.023502804,0.0057106693,-0.29428837,-0.2870851,-0.24427861,-2.3847673
158.86,44.7257862456466,-93.0771392172926,301.6275329589844,-16.329819,-2.0085516,-1.4922209,223142.0,0.20618935,0.024314385,0.023502804,0.0057106693,-0.29428837,-0.2870851,-0.24427861,-2.4007983
158.88,44.7257862456466,-93.0771392172926,301.6275329589844,-16.329819,-2.0085516,-1.4922209,223142.0,0.20757191,0.024314385,0.023502804,0.0057106693,-0.29428837,-0.2870851,-0.24427861,-2.4148684
158.9,44.7257862456466,-93.0771392172926,301.6275329589844,-16.329819,-2.0085516,-1.4922209,223142.0,0.20908822,0.024314385,0.023502804,0.0057106693,-0.29428837,-0.2870851,-0.24427861,-2.4318814
158.92,44.7257862456466,-93.0771392172926,301.6275329589844,-16.329819,-2.0085516,-1.4922209,223142.0,0.21052335,0.024314385,0.023502804,0.0057106693,-0.29428837,-0.2870851,-0.24427861,-2.4417257
158.94,44.7257862456466,-93.0771392172926,301.6275329589844,-16.329819,-2.0085516,-1.4922209,223142.0,0.21190462,0.024314385,0.023502804,0.0057106693,-0.29428837,-0.2870851,-0.24427861,-2.452052
158.96,44.7257862456466,-93.0771392172926,301.6275329589844,-16.329819,-2.0085516,-1.4922209,223142.0,0.21318007,0.024314385,0.023502804,0.0057106693,-0.29428837,-0.2870851,-0.24427861,-2.4546733
158.98,44.7257862456466,-93.0771392172926,301.6275329589844,-16.329819,-2.0085516,-1.4922209,223142.0,0.21451052,0.024314385,0.023502804,0.0057106693,-0.29428837,-0.2870851,-0.24427861,-2.4610038
159.0,44.7257862456466,-93.0771392172926,301.6275329589844,-16.329819,-2.0085516,-1.4922209,223142.0,0.21563832,0.024314385,0.023502804,0.0057106693,-0.29428837,-0.2870851,-0.24427861,-2.4664068
159.02,44.7257862456466,-93.0771392172926,301.6275329589844,-16.329819,-2.0085516,-1.4922209,223142.0,0.21660684,0.024314385,0.023502804,0.0057106693,-0.29428837,-0.2870851,-0.24427861,-2.467344
159.04,44.7257862456466,-93.0771392172926,301.6275329589844,-16.329819,-2.0085516,-1.4922209,223142.0,0.21749504,0.024314385,0.023502804,0.0057106693,-0.29428837,-0.2870851,-0.24427861,-2.4668097
159.06,44.7257862456466,-93.0771392172926,301.6275329589844,-16.329819,-2.0085516,-1.4922209,223142.0,0.21854661,0.024314385,0.023502804,0.0057106693,-0.29428837,-0.2870851,-0.24427861,-2.4669416
159.08,44.7257862456466,-93.0771392172926,301.6275329589844,-16.329819,-2.0085516,-1.4922209,223142.0,0.2192294,0.024314385,0.023502804,0.0057106693,-0.29428837,-0.2870851,-0.24427861,-2.4653566
159.1,44.7257862456466,-93.0771392172926,301.6275329589844,-16.329819,-2.0085516,-1.4922209,223142.0,0.21988714,0.024314385,0.023502804,0.0057106693,-0.29428837,-0.2870851,-0.24427861,-2.4640143
159.12,44.7257862456466,-93.0771392172926,301.6275329589844,-16.329819,-2.0085516,-1.4922209,223142.0,0.2203434,0.024314385,0.023502804,0.0057106693,-0.29428837,-0.2870851,-0.24427861,-2.4590104
159.14,44.7257862456466,-93.0771392172926,301.6275329589844,-16.329819,-2.0085516,-1.4922209,223142.0,0.22049981,0.024314385,0.023502804,0.0057106693,-0.29428837,-0.2870851,-0.24427861,-2.453742
159.16,44.7257862456466,-93.0771392172926,301.6275329589844,-16.329819,-2.0085516,-1.4922209,223142.0,0.22046596,0.024314385,0.023502804,0.0057106693,-0.29428837,-0.2870851,-0.24427861,-2.4408386
159.18,44.7257862456466,-93.0771392172926,301.6275329589844,-16.329819,-2.0085516,-1.4922209,223142.0,0.22025186,0.024314385,0.023502804,0.0057106693,-0.29428837,-0.2870851,-0.24427861,-2.4288204
159.2,44.7257862456466,-93.0771392172926,301.6275329589844,-16.329819,-2.0085516,-1.4922209,223142.0,0.21993138,0.024314385,0.023502804,0.0057106693,-0.29428837,-0.2870851,-0.24427861,-2.4142761
159.22,44.7256387648169,-93.07711538575572,302.9837341308594,-15.081316,6.676432,-1.6693159,223143.0,0.18614864,0.02656551,0.02294437,0.0038566438,-0.31940037,-0.3032385,-0.25291583,-1.8132151
159.24,44.7256387648169,-93.07711538575572,302.9837341308594,-15.081316,6.676432,-1.6693159,223143.0,0.1860098,0.02656551,0.02294437,0.0038566438,-0.31940037,-0.3032385,-0.25291583,-1.799192
159.26,44.7256387648169,-93.07711538575572,302.9837341308594,-15.081316,6.676432,-1.6693159,223143.0,0.18578076,0.02656551,0.02294437,0.0038566438,-0.31940037,-0.3032385,-0.25291583,-1.7893039
159.28,44.7256387648169,-93.07711538575572,302.9837341308594,-15.081316,6.676432,-1.6693159,223143.0,0.18531315,0.02656551,0.02294437,0.0038566438,-0.31940037,-0.3032385,-0.25291583,-1.7809563
159.3,44.7256387648169,-93.07711538575572,302.9837341308594,-15.081316,6.676432,-1.6693159,223143.0,0.18462662,0.02656551,0.02294437,0.0038566438,-0.31940037,-0.3032385,-0.25291583,-1.7693301
159.32,44.7256387648169,-93.07711538575572,302.9837341308594,-15.081316,6.676432,-1.6693159,223143.0,0.1839421,0.02656551,0.02294437,0.0038566438,-0.31940037,-0.3032385,-0.25291583,-1.7556363
159.34,44.7256387648169,-93.07711538575572,302.9837341308594,-15.081316,6.676432,-1.6693159,223143.0,0.18296137,0.02656551,0.02294437,0.0038566438,-0.31940037,-0.3032385,-0.25291583,-1.7387042
159.36,44.7256387648169,-93.07711538575572,302.9837341308594,-15.081316,6.676432,-1.6693159,223143.0,0.18189782,0.02656551,0.02294437,0.0038566438,-0.31940037,-0.3032385,-0.25291583,-1.7201757
159.38,44.7256387648169,-93.07711538575572,302.9837341308594,-15.081316,6.676432,-1.6693159,223143.0,0.18050195,0.02656551,0.02294437,0.0038566438,-0.31940037,-0.3032385,-0.25291583,-1.7002181
159.4,44.7256387648169,-93.07711538575572,302.9837341308594,-15.081316,6.676432,-1.6693159,223143.0,0.17915721,0.02656551,0.02294437,0.0038566438,-0.31940037,-0.3032385,-0.25291583,-1.6816286
159.42,44.7256387648169,-93.07711538575572,302.9837341308594,-15.081316,6.676432,-1.6693159,223143.0,0.17771216,0.02656551,0.02294437,0.0038566438,-0.31940037,-0.3032385,-0.25291583,-1.662103
159.44,44.7256387648169,-93.07711538575572,302.9837341308594,-15.081316,6.676432,-1.6693159,223143.0,0.17637223,0.02656551,0.02294437,0.0038566438,-0.31940037,-0.3032385,-0.25291583,-1.6400949
159.46,44.7256387648169,-93.07711538575572,302.9837341308594,-15.081316,6.676432,-1.6693159,223143.0,0.17482868,0.02656551,0.02294437,0.0038566438,-0.31940037,-0.3032385,-0.25291583,-1.6189753
159.48,44.7256387648169,-93.07711538575572,302.9837341308594,-15.081316,6.676432,-1.6693159,223143.0,0.1733844,0.02656551,0.02294437,0.0038566438,-0.31940037,-0.3032385,-0.25291583,-1.5994645
159.5,44.7256387648169,-93.07711538575572,302.9837341308594,-15.081316,6.676432,-1.6693159,223143.0,0.17188829,0.02656551,0.02294437,0.0038566438,-0.31940037,-0.3032385,-0.25291583,-1.5844349
159.52,44.7256387648169,-93.07711538575572,302.9837341308594,-15.081316,6.676432,-1.6693159,223143.0,0.17034698,0.02656551,0.02294437,0.0038566438,-0.31940037,-0.3032385,-0.25291583,-1.5739564
159.54,44.7256387648169,-93.07711538575572,302.9837341308594,-15.081316,6.676432,-1.6693159,223143.0,0.16869839,0.02656551,0.02294437,0.0038566438,-0.31940037,-0.3032385,-0.25291583,-1.5650201
159.56,44.7256387648169,-93.07711538575572,302.9837341308594,-15.081316,6.676432,-1.6693159,223143.0,0.16707921,0.02656551,0.02294437,0.0038566438,-0.31940037,-0.3032385,-0.25291583,-1.548064
159.58,44.7256387648169,-93.07711538575572,302.9837341308594,-15.081316,6.676432,-1.6693159,223143.0,0.1655393,0.02656551,0.02294437,0.0038566438,-0.31940037,-0.3032385,-0.25291583,-1.5311029
159.6,44.7256387648169,-93.07711538575572,302.9837341308594,-15.081316,6.676432,-1.6693159,223143.0,0.16399631,0.02656551,0.02294437,0.0038566438,-0.31940037,-0.3032385,-0.25291583,-1.5142854
159.62,44.7256387648169,-93.07711538575572,302.9837341308594,-15.081316,6.676432,-1.6693159,223143.0,0.16275978,0.02656551,0.02294437,0.0038566438,-0.31940037,-0.3032385,-0.25291583,-1.4997156
159.64,44.7256387648169,-93.07711538575572,302.9837341308594,-15.081316,6.676432,-1.6693159,223143.0,0.1615085,0.02656551,0.02294437,0.0038566438,-0.31940037,-0.3032385,-0.25291583,-1.4839447
159.66,44.7256387648169,-93.07711538575572,302.9837341308594,-15.081316,6.676432,-1.6693159,223143.0,0.16023912,0.02656551,0.02294437,0.0038566438,-0.31940037,-0.3032385,-0.25291583,-1.469339
159.68,44.7256387648169,-93.07711538575572,302.9837341308594,-15.081316,6.676432,-1.6693159,223143.0,0.15902254,0.02656551,0.02294437,0.0038566438,-0.31940037,-0.3032385,-0.25291583,-1.455337
159.7,44.7256387648169,-93.07711538575572,302.9837341308594,-15.081316,6.676432,-1.6693159,223143.0,0.15797713,0.02656551,0.02294437,0.0038566438,-0.31940037,-0.3032385,-0.25291583,-1.4439167
159.72,44.7256387648169,-93.07711538575572,302.9837341308594,-15.081316,6.676432,-1.6693159,223143.0,0.15686023,0.02656551,0.02294437,0.0038566438,-0.31940037,-0.3032385,-0.25291583,-1.4309173
159.74,44.7256387648169,-93.07711538575572,302.9837341308594,-15.081316,6.676432,-1.6693159,223143.0,0.15586029,0.02656551,0.02294437,0.0038566438,-0.31940037,-0.3032385,-0.25291583,-1.4189976
159.76,44.7256387648169,-93.07711538575572,302.9837341308594,-15.081316,6.676432,-1.6693159,223143.0,0.15482984,0.02656551,0.02294437,0.0038566438,-0.31940037,-0.3032385,-0.25291583,-1.4090695
159.78,44.7256387648169,-93.07711538575572,302.9837341308594,-15.081316,6.676432,-1.6693159,223143.0,0.15385084,0.02656551,0.02294437,0.0038566438,-0.31940037,-0.3032385,-0.25291583,-1.3989327
159.8,44.7256387648169,-93.07711538575572,302.9837341308594,-15.081316,6.676432,-1.6693159,223143.0,0.1528783,0.02656551,0.02294437,0.0038566438,-0.31940037,-0.3032385,-0.25291583,-1.391817
159.82,44.7256387648169,-93.07711538575572,302.9837341308594,-15.081316,6.676432,-1.6693159,223143.0,0.15206414,0.02656551,0.02294437,0.0038566438,-0.31940037,-0.3032385,-0.25291583,-1.3864285
159.84,44.7256387648169,-93.07711538575572,302.9837341308594,-15.081316,6.676432,-1.6693159,223143.0,0.15116753,0.02656551,0.02294437,0.0038566438,-0.31940037,-0.3032385,-0.25291583,-1.38268
159.86,44.7256387648169,-93.07711538575572,302.9837341308594,-15.081316,6.676432,-1.6693159,223143.0,0.15012826,0.02656551,0.02294437,0.0038566438,-0.31940037,-0.3032385,-0.25291583,-1.3742918
159.88,44.7256387648169,-93.07711538575572,302.9837341308594,-15.081316,6.676432,-1.6693159,223143.0,0.14874236,0.02656551,0.02294437,0.0038566438,-0.31940037,-0.3032385,-0.25291583,-1.3608944
159.9,44.7256387648169,-93.07711538575572,302.9837341308594,-15.081316,6.676432,-1.6693159,223143.0,0.14733689,0.02656551,0.02294437,0.0038566438,-0.31940037,-0.3032385,-0.25291583,-1.3435221
159.92,44.7256387648169,-93.07711538575572,302.9837341308594,-15.081316,6.676432,-1.6693159,223143.0,0.14588358,0.02656551,0.02294437,0.0038566438,-0.31940037,-0.3032385,-0.25291583,-1.324163
159.94,44.7256387648169,-93.07711538575572,302.9837341308594,-15.081316,6.676432,-1.6693159,223143.0,0.14478713,0.02656551,0.02294437,0.0038566438,-0.31940037,-0.3032385,-0.25291583,-1.3051512
159.96,44.7256387648169,-93.07711538575572,302.9837341308594,-15.081316,6.676432,-1.6693159,223143.0,0.14379077,0.02656551,0.02294437,0.0038566438,-0.31940037,-0.3032385,-0.25291583,-1.2900515
159.98,44.7256387648169,-93.07711538575572,302.9837341308594,-15.081316,6.676432,-1.6693159,223143.0,0.14324716,0.02656551,0.02294437,0.0038566438,-0.31940037,-0.3032385,-0.25291583,-1.282055
160.0,44.7256387648169,-93.07711538575572,302.9837341308594,-15.081316,6.676432,-1.6693159,223143.0,0.14292368,0.02656551,0.02294437,0.0038566438,-0.31940037,-0.3032385,-0.25291583,-1.2752007
160.02,44.7256387648169,-93.07711538575572,302.9837341308594,-15.081316,6.676432,-1.6693159,223143.0,0.14298591,0.02656551,0.02294437,0.0038566438,-0.31940037,-0.3032385,-0.25291583,-1.2721888
160.04,44.7256387648169,-93.07711538575572,302.9837341308594,-15.081316,6.676432,-1.6693159,223143.0,0.14311896,0.02656551,0.02294437,0.0038566438,-0.31940037,-0.3032385,-0.25291583,-1.2740877
160.06,44.7256387648169,-93.07711538575572,302.9837341308594,-15.081316,6.676432,-1.6693159,223143.0,0.14343624,0.02656551,0.02294437,0.0038566438,-0.31940037,-0.3032385,-0.25291583,-1.2793658
160.08,44.7256387648169,-93.07711538575572,302.9837341308594,-15.081316,6.676432,-1.6693159,223143.0,0.1435841,0.02656551,0.02294437,0.0038566438,-0.31940037,-0.3032385,-0.25291583,-1.2861314
160.1,44.7256387648169,-93.07711538575572,302.9837341308594,-15.081316,6.676432,-1.6693159,223143.0,0.14397432,0.02656551,0.02294437,0.0038566438,-0.31940037,-0.3032385,-0.25291583,-1.2933373
160.12,44.7256387648169,-93.07711538575572,302.9837341308594,-15.081316,6.676432,-1.6693159,223143.0,0.14446105,0.02656551,0.02294437,0.0038566438,-0.31940037,-0.3032385,-0.25291583,-1.3010217
160.14,44.7256387648169,-93.07711538575572,302.9837341308594,-15.081316,6.676432,-1.6693159,223143.0,0.14501639,0.02656551,0.02294437,0.0038566438,-0.31940037,-0.3032385,-0.25291583,-1.3094407
160.16,44.7256387648169,-93.07711538575572,302.9837341308594,-15.081316,6.676432,-1.6693159,223143.0,0.14546525,0.02656551,0.02294437,0.0038566438,-0.31940037,-0.3032385,-0.25291583,-1.3194691
160.18,44.7256387648169,-93.07711538575572,302.9837341308594,-15.081316,6.676432,-1.6693159,223143.0,0.14629842,0.02656551,0.02294437,0.0038566438,-0.31940037,-0.3032385,-0.25291583,-1.3281984
160.2,44.7256387648169,-93.07711538575572,302.9837341308594,-15.081316,6.676432,-1.6693159,223143.0,0.14736418,0.02656551,0.02294437,0.0038566438,-0.31940037,-0.3032385,-0.25291583,-1.3363663
160.22,44.72552130003356,-93.07698832200104,303.6031799316406,-10.2743225,13.095654,-0.34696016,223144.0,0.12436369,0.027924484,0.02211042,0.0014574631,-0.3466924,-0.30931956,-0.26350808,-0.5257121
160.24,44.72552130003356,-93.07698832200104,303.6031799316406,-10.2743225,13.095654,-0.34696016,223144.0,0.12576321,0.027924484,0.02211042,0.0014574631,-0.3466924,-0.30931956,-0.26350808,-0.5273004
160.26,44.72552130003356,-93.07698832200104,303.6031799316406,-10.2743225,13.095654,-0.34696016,223144.0,0.12743112,0.027924484,0.02211042,0.0014574631,-0.3466924,-0.30931956,-0.26350808,-0.5276779
160.28,44.72552130003356,-93.07698832200104,303.6031799316406,-10.2743225,13.095654,-0.34696016,223144.0,0.12924752,0.027924484,0.02211042,0.0014574631,-0.3466924,-0.30931956,-0.26350808,-0.53267497
160.3,44.72552130003356,-93.07698832200104,303.6031799316406,-10.2743225,13.095654,-0.34696016,223144.0,0.13126718,0.027924484,0.02211042,0.0014574631,-0.3466924,-0.30931956,-0.26350808,-0.5362409
160.32,44.72552130003356,-93.07698832200104,303.6031799316406,-10.2743225,13.095654,-0.34696016,223144.0,0.13345419,0.027924484,0.02211042,0.0014574631,-0.3466924,-0.30931956,-0.26350808,-0.5407277
160.34,44.72552130003356,-93.07698832200104,303.6031799316406,-10.2743225,13.095654,-0.34696016,223144.0,0.1355162,0.027924484,0.02211042,0.0014574631,-0.3466924,-0.30931956,-0.26350808,-0.5469906
160.36,44.72552130003356,-93.07698832200104,303.6031799316406,-10.2743225,13.095654,-0.34696016,223144.0,0.1375266,0.027924484,0.02211042,0.0014574631,-0.3466924,-0.30931956,-0.26350808,-0.5508927
160.38,44.72552130003356,-93.07698832200104,303.6031799316406,-10.2743225,13.095654,-0.34696016,223144.0,0.13962084,0.027924484,0.02211042,0.0014574631,-0.3466924,-0.30931956,-0.26350808,-0.55596966
160.4,44.72552130003356,-93.07698832200104,303.6031799316406,-10.2743225,13.095654,-0.34696016,223144.0,0.1419068,0.027924484,0.02211042,0.0014574631,-0.3466924,-0.30931956,-0.26350808,-0.5616052
160.42,44.72552130003356,-93.07698832200104,303.6031799316406,-10.2743225,13.095654,-0.34696016,223144.0,0.14413007,0.027924484,0.02211042,0.0014574631,-0.3466924,-0.30931956,-0.26350808,-0.5714074
160.44,44.72552130003356,-93.07698832200104,303.6031799316406,-10.2743225,13.095654,-0.34696016,223144.0,0.14638096,0.027924484,0.02211042,0.0014574631,-0.3466924,-0.30931956,-0.26350808,-0.5775728
160.46,44.72552130003356,-93.07698832200104,303.6031799316406,-10.2743225,13.095654,-0.34696016,223144.0,0.14836937,0.027924484,0.02211042,0.0014574631,-0.3466924,-0.30931956,-0.26350808,-0.58814025
